epoch,loss
1,1.0961395055055618
2,1.2418108731508255
3,1.035443902015686
4,0.9529906362295151
5,1.0265449732542038
6,0.9108938798308372
7,1.0428609400987625
8,0.995026171207428
9,0.9598741382360458
10,0.9483983218669891
11,0.958392933011055
12,0.9369717985391617
13,1.0383531600236893
14,0.9966681897640228
15,0.9172685891389847
16,1.1362903416156769
17,1.1356822848320007
18,1.0073884278535843
19,0.9584120512008667
20,0.935525193810463
21,0.8757276386022568
22,0.9842527955770493
23,1.0468872785568237
24,0.9134023189544678
25,0.9200627505779266
26,0.9549101889133453
27,0.9246266037225723
28,0.9219566732645035
29,0.9468639045953751
30,0.9058018624782562
31,0.8721305727958679
32,1.00888329744339
33,0.9543112069368362
34,0.9627530872821808
35,0.9117353111505508
36,0.886998325586319
37,0.9170009642839432
38,0.8632530868053436
39,0.9918212443590164
40,0.9276268482208252
41,1.0388552695512772
42,0.953708603978157
43,0.9732538759708405
44,1.0797612071037292
45,0.9683604538440704
46,0.9594287425279617
47,0.9048636108636856
48,0.8386244475841522
49,0.8821191191673279
50,0.8888782858848572
51,1.0283414274454117
52,1.0659179538488388
53,0.8772722482681274
54,0.8247524872422218
55,0.8747229427099228
56,0.9149913489818573
57,0.874802902340889
58,0.9076293855905533
59,0.8104343563318253
60,0.8521198630332947
61,0.8232783228158951
62,1.0739362239837646
63,0.8692282438278198
64,0.8012033998966217
65,0.8546762466430664
66,0.8697514086961746
67,0.8371298015117645
68,0.8353591561317444
69,0.9306966811418533
70,0.9376039206981659
71,0.8237590417265892
72,0.9083040654659271
73,0.9974691718816757
74,0.8989930897951126
75,0.8898925930261612
76,0.8588403165340424
77,0.9181391447782516
78,0.8873919695615768
79,0.9275625497102737
80,0.8187722936272621
81,0.9188608378171921
82,0.9051452428102493
83,0.9014603048563004
84,0.8893050998449326
85,1.0383775234222412
86,0.8400203585624695
87,0.9167523235082626
88,0.8927470743656158
89,0.9316294193267822
90,0.8404476493597031
91,0.8087855577468872
92,0.9034788757562637
93,0.9239656329154968
94,0.8090471103787422
95,0.8660673052072525
96,0.8668711334466934
97,0.855515331029892
98,0.8956290781497955
99,0.9749242514371872
100,0.8890927582979202
101,0.9001251608133316
102,0.8667577654123306
103,0.8676973283290863
104,0.9029761701822281
105,0.8608041405677795
106,1.0077705383300781
107,0.8588671237230301
108,0.9040778577327728
109,0.8908746093511581
110,1.0642940551042557
111,0.8763963878154755
112,0.8891996890306473
113,0.9317114651203156
114,0.8807849436998367
115,0.8534350842237473
116,0.8878222405910492
117,0.8455590605735779
118,0.9539420902729034
119,0.8509214818477631
120,0.9337656944990158
121,0.9568765163421631
122,0.9057528674602509
123,0.9836122691631317
124,0.8660740405321121
125,0.8539199382066727
126,0.9005640298128128
127,0.9745593219995499
128,0.9315844774246216
129,0.9099728167057037
130,0.8946438431739807
131,0.9016431123018265
132,0.878923088312149
133,0.8939487189054489
134,1.0498230755329132
135,0.9488108158111572
136,1.0511166006326675
137,0.8656424582004547
138,0.8386663794517517
139,0.852740541100502
140,0.8413833379745483
141,0.8909233212471008
142,0.932839497923851
143,0.9449873715639114
144,0.8620601445436478
145,1.0231785774230957
146,0.9592538475990295
147,0.8478756844997406
148,0.9806967079639435
149,0.9425638616085052
150,0.8472110331058502
151,0.9136576950550079
152,0.9308369308710098
153,0.859502524137497
154,0.8729931563138962
155,0.8773343116044998
156,0.9306188374757767
157,0.9437322318553925
158,0.8441553562879562
159,0.8444643616676331
160,0.9534243643283844
161,0.8215681910514832
162,0.9626795798540115
163,0.9283694922924042
164,0.8474495112895966
165,0.9333718121051788
166,0.834336444735527
167,0.8964970409870148
168,0.8439336121082306
169,0.8935126215219498
