example,x,t,pred,target,diff
0,0.16666666666666666,0.2833333333333333,-0.09746115,-0.09963282,0.0021716729
0,0.16666666666666666,0.3,-0.08807628,-0.1027566,0.014680319
0,0.16666666666666666,0.31666666666666665,-0.0778645,-0.10374461,0.025880113
0,0.16666666666666666,0.3333333333333333,-0.06791082,-0.10239759,0.03448677
0,0.16666666666666666,0.35,-0.05863783,-0.09878665,0.04014882
0,0.16666666666666666,0.36666666666666664,-0.05111768,-0.09323173,0.04211405
0,0.16666666666666666,0.3833333333333333,-0.045208964,-0.08616694,0.040957976
0,0.16666666666666666,0.4,-0.040552337,-0.07801238,0.03746004
0,0.16666666666666666,0.4166666666666667,-0.03681258,-0.068663746,0.031851165
0,0.16666666666666666,0.43333333333333335,-0.03340308,-0.057864916,0.024461836
0,0.16666666666666666,0.45,-0.02966365,-0.045302104,0.015638454
0,0.16666666666666666,0.4666666666666667,-0.025874348,-0.031008752,0.0051344037
0,0.16666666666666666,0.48333333333333334,-0.022575112,-0.015530303,0.007044809
0,0.16666666666666666,0.5,-0.019822553,-7.1004033e-06,0.019815452
0,0.20833333333333331,0.0,0.021552496,0.0101966,0.011355896
0,0.20833333333333331,0.016666666666666666,0.010557592,0.016882561,0.006324969
0,0.20833333333333331,0.03333333333333333,0.013198804,0.0217776,0.008578796
0,0.20833333333333331,0.05,0.020259708,0.024991944,0.0047322363
0,0.20833333333333331,0.06666666666666667,0.018563375,0.026573591,0.008010216
0,0.20833333333333331,0.08333333333333333,0.013430938,0.026774667,0.013343729
0,0.20833333333333331,0.1,0.010288756,0.025630727,0.015341971
0,0.20833333333333331,0.11666666666666667,0.009503145,0.02336204,0.013858896
0,0.20833333333333331,0.13333333333333333,0.008167721,0.020085134,0.011917412
0,0.20833333333333331,0.15,0.0038767532,0.01591216,0.012035407
0,0.20833333333333331,0.16666666666666666,-0.003898412,0.010999054,0.014897466
0,0.20833333333333331,0.18333333333333332,-0.014017355,0.0054867826,0.019504137
0,0.20833333333333331,0.2,-0.024313001,-0.00050843507,0.023804566
0,0.20833333333333331,0.21666666666666667,-0.033466227,-0.006903939,0.026562288
0,0.20833333333333331,0.23333333333333334,-0.040291116,-0.01353417,0.026756946
0,0.20833333333333331,0.25,-0.043978624,-0.020304542,0.023674082
0,0.20833333333333331,0.26666666666666666,-0.044388432,-0.027067965,0.017320467
0,0.20833333333333331,0.2833333333333333,-0.041943297,-0.033620004,0.008323293
0,0.20833333333333331,0.3,-0.037716284,-0.039827295,0.0021110103
0,0.20833333333333331,0.31666666666666665,-0.033046596,-0.04540995,0.012363356
0,0.20833333333333331,0.3333333333333333,-0.02860127,-0.05001275,0.021411479
0,0.20833333333333331,0.35,-0.024478965,-0.053375565,0.0288966
0,0.20833333333333331,0.36666666666666664,-0.021595687,-0.055127587,0.0335319
0,0.20833333333333331,0.3833333333333333,-0.019685412,-0.055080924,0.03539551
0,0.20833333333333331,0.4,-0.018366775,-0.053088427,0.03472165
0,0.20833333333333331,0.4166666666666667,-0.017350163,-0.049204312,0.03185415
0,0.20833333333333331,0.43333333333333335,-0.016146053,-0.043481987,0.027335934
0,0.20833333333333331,0.45,-0.014203072,-0.035885185,0.021682113
0,0.20833333333333331,0.4666666666666667,-0.011840623,-0.026178647,0.014338024
0,0.20833333333333331,0.48333333333333334,-0.009629831,-0.014212135,0.0045823045
0,0.20833333333333331,0.5,-0.0076832883,-6.0014427e-06,0.007677287
0,0.25,0.0,-0.013537437,-0.0085049495,0.005032487
0,0.25,0.016666666666666666,-0.0077426024,0.0025788285,0.010321431
0,0.25,0.03333333333333333,0.0048666485,0.012111694,0.007245045
0,0.25,0.05,0.016879246,0.020096041,0.0032167956
0,0.25,0.06666666666666667,0.020127423,0.026502967,0.006375544
0,0.25,0.08333333333333333,0.02085869,0.031373397,0.010514706
0,0.25,0.1,0.024482891,0.034792326,0.010309435
0,0.25,0.11666666666666667,0.031015031,0.036902606,0.0058875754
0,0.25,0.13333333333333333,0.036772087,0.03778693,0.0010148436
0,0.25,0.15,0.038518503,0.037520453,0.00099805
0,0.25,0.16666666666666666,0.03530044,0.03628297,0.0009825304
0,0.25,0.18333333333333332,0.028122418,0.034155384,0.006032966
0,0.25,0.2,0.019070767,0.03123989,0.012169123
0,0.25,0.21666666666666667,0.0100149065,0.02768711,0.017672203
0,0.25,0.23333333333333334,0.00234849,0.023541734,0.021193244
0,0.25,0.25,-0.003057532,0.018991075,0.022048607
0,0.25,0.26666666666666666,-0.005981289,0.014074087,0.020055376
0,0.25,0.2833333333333333,-0.006701324,0.008891944,0.015593268
0,0.25,0.3,-0.0061011612,0.0036076456,0.009708807
0,0.25,0.31666666666666665,-0.00524123,-0.0017419234,0.0034993067
0,0.25,0.3333333333333333,-0.004493125,-0.0069168136,0.0024236888
0,0.25,0.35,-0.0037534423,-0.011777442,0.008024
0,0.25,0.36666666666666664,-0.0038249567,-0.016093865,0.012268908
0,0.25,0.3833333333333333,-0.0043900944,-0.019652845,0.015262751
0,0.25,0.4,-0.005083684,-0.022080407,0.016996723
0,0.25,0.4166666666666667,-0.0056651235,-0.023174569,0.017509446
0,0.25,0.43333333333333335,-0.0057165027,-0.022644667,0.016928164
0,0.25,0.45,-0.00477146,-0.020260232,0.015488772
0,0.25,0.4666666666666667,-0.0031939186,-0.01586721,0.012673292
0,0.25,0.48333333333333334,-0.001572337,-0.009223759,0.007651422
0,0.25,0.5,-5.087629e-05,6.4074993e-07,5.151704e-05
0,0.29166666666666663,0.0,-0.049103726,-0.04142646,0.0076772645
0,0.29166666666666663,0.016666666666666666,-0.03738981,-0.028060779,0.009329032
0,0.29166666666666663,0.03333333333333333,-0.018735833,-0.015670475,0.0030653588
0,0.29166666666666663,0.05,-0.005291801,-0.0044370107,0.0008547902
0,0.29166666666666663,0.06666666666666667,-0.0005092025,0.005479146,0.0059883483
0,0.29166666666666663,0.08333333333333333,0.002574794,0.014101058,0.011526264
0,0.29166666666666663,0.1,0.009159185,0.021284439,0.012125254
0,0.29166666666666663,0.11666666666666667,0.019294478,0.027168162,0.007873684
0,0.29166666666666663,0.13333333333333333,0.029299974,0.031736225,0.0024362504
0,0.29166666666666663,0.15,0.035671875,0.035057917,0.00061395764
0,0.29166666666666663,0.16666666666666666,0.037043624,0.037221685,0.00017806143
0,0.29166666666666663,0.18333333333333332,0.034035936,0.03833829,0.0043023527
0,0.29166666666666663,0.2,0.028398752,0.038487986,0.0100892335
0,0.29166666666666663,0.21666666666666667,0.02196414,0.037779316,0.015815176
0,0.29166666666666663,0.23333333333333334,0.016104862,0.03632337,0.020218506
0,0.29166666666666663,0.25,0.011672862,0.034186363,0.022513501
0,0.29166666666666663,0.26666666666666666,0.008921977,0.03147483,0.022552852
0,0.29166666666666663,0.2833333333333333,0.0076690763,0.028309658,0.020640582
0,0.29166666666666663,0.3,0.0071709715,0.024738371,0.0175674
0,0.29166666666666663,0.31666666666666665,0.0065678917,0.020883255,0.014315363
0,0.29166666666666663,0.3333333333333333,0.005706396,0.016825661,0.011119265
0,0.29166666666666663,0.35,0.0048559085,0.012666922,0.0078110136
0,0.29166666666666663,0.36666666666666664,0.0033197664,0.008556649,0.0052368827
0,0.29166666666666663,0.3833333333333333,0.0014813803,0.004633285,0.0031519048
0,0.29166666666666663,0.4,-0.00027680025,0.001047954,0.0013247542
0,0.29166666666666663,0.4166666666666667,-0.0017241053,-0.0019845702,0.00026046485
0,0.29166666666666663,0.43333333333333335,-0.0024642758,-0.0042157248,0.001751449
0,0.29166666666666663,0.45,-0.0020688772,-0.0053849593,0.003316082
0,0.29166666666666663,0.4666666666666667,-0.0009326115,-0.0052648894,0.004332278
0,0.29166666666666663,0.48333333333333334,0.00034246966,-0.0035412312,0.0038837008
0,0.29166666666666663,0.5,0.00159958,-1.8589199e-06,0.001601439
0,0.3333333333333333,0.0,-0.10851197,-0.07924034,0.029271632
0,0.3333333333333333,0.016666666666666666,-0.08230151,-0.06570003,0.01660148
0,0.3333333333333333,0.03333333333333333,-0.055733074,-0.052389223,0.0033438504
0,0.3333333333333333,0.05,-0.03948877,-0.039576337,8.7566674e-05
0,0.3333333333333333,0.06666666666666667,-0.0328829,-0.027499702,0.005383197
0,0.3333333333333333,0.08333333333333333,-0.02807143,-0.016370364,0.011701066
0,0.3333333333333333,0.1,-0.019533481,-0.006293282,0.0132402
0,0.3333333333333333,0.11666666666666667,-0.0068105645,0.0026089773,0.009419542
0,0.3333333333333333,0.13333333333333333,0.006646529,0.010320358,0.0036738291
0,0.3333333333333333,0.15,0.017240368,0.016807899,0.00043246895
0,0.3333333333333333,0.16666666666666666,0.023303658,0.022110194,0.0011934638
0,0.3333333333333333,0.18333333333333332,0.025018178,0.026269838,0.0012516603
0,0.3333333333333333,0.2,0.023647785,0.029330641,0.005682856
0,0.3333333333333333,0.21666666666666667,0.020980716,0.0314252,0.010444485
0,0.3333333333333333,0.23333333333333334,0.018237226,0.032542877,0.014305651
0,0.3333333333333333,0.25,0.016121157,0.032851025,0.016729869
0,0.3333333333333333,0.26666666666666666,0.0148251355,0.032434642,0.017609507
0,0.3333333333333333,0.2833333333333333,0.01419998,0.031332925,0.017132945
0,0.3333333333333333,0.3,0.013596632,0.029658124,0.016061492
0,0.3333333333333333,0.31666666666666665,0.012339089,0.027494214,0.015155125
0,0.3333333333333333,0.3333333333333333,0.0105074495,0.024917036,0.014409587
0,0.3333333333333333,0.35,0.008559559,0.02201423,0.013454672
0,0.3333333333333333,0.36666666666666664,0.005919855,0.018892527,0.012972672
0,0.3333333333333333,0.3833333333333333,0.00307139,0.015613511,0.012542121
0,0.3333333333333333,0.4,0.00043676049,0.012320172,0.011883412
0,0.3333333333333333,0.4166666666666667,-0.0017398112,0.009086732,0.010826543
0,0.3333333333333333,0.43333333333333335,-0.0030583963,0.0060843527,0.009142749
0,0.3333333333333333,0.45,-0.003111396,0.003485296,0.006596692
0,0.3333333333333333,0.4666666666666667,-0.0023417063,0.0014697909,0.0038114972
0,0.3333333333333333,0.48333333333333334,-0.001368273,0.00022674724,0.0015950203
0,0.3333333333333333,0.5,-0.00035149977,-7.5548887e-06,0.00034394488
0,0.375,0.0,-0.1551341,-0.11564075,0.039493345
0,0.375,0.016666666666666666,-0.12568492,-0.10373535,0.021949567
0,0.375,0.03333333333333333,-0.09475463,-0.09130034,0.0034542903
0,0.375,0.05,-0.07530327,-0.07861817,0.0033148974
0,0.375,0.06666666666666667,-0.066202775,-0.06597962,0.00022315234
0,0.375,0.08333333333333333,-0.059582874,-0.05367907,0.005903803
0,0.375,0.1,-0.04961473,-0.04191312,0.007701613
0,0.375,0.11666666666666667,-0.035264187,-0.030885326,0.004378861
0,0.375,0.13333333333333333,-0.019586211,-0.020754497,0.0011682864
0,0.375,0.15,-0.0060712583,-0.011625882,0.005554624
0,0.375,0.16666666666666666,0.003499169,-0.0035598315,0.0070590004
0,0.375,0.18333333333333332,0.00894605,0.0033920407,0.005554009
0,0.375,0.2,0.011059418,0.009244047,0.0018153712
0,0.375,0.21666666666666667,0.011667032,0.014037363,0.0023703314
0,0.375,0.23333333333333334,0.011808656,0.017797597,0.0059889406
0,0.375,0.25,0.012005813,0.020613737,0.008607924
0,0.375,0.26666666666666666,0.012366667,0.022526339,0.010159671
0,0.375,0.2833333333333333,0.012748089,0.023630142,0.0108820535
0,0.375,0.3,0.012554813,0.023979135,0.011424322
0,0.375,0.31666666666666665,0.011242598,0.023690537,0.012447938
0,0.375,0.3333333333333333,0.009073313,0.022816546,0.013743233
0,0.375,0.35,0.0066504143,0.021413125,0.014762711
0,0.375,0.36666666666666664,0.0034795776,0.019600019,0.016120441
0,0.375,0.3833333333333333,0.00012447685,0.017432272,0.017307796
0,0.375,0.4,-0.0029560663,0.014978483,0.01793455
0,0.375,0.4166666666666667,-0.005504396,0.012350783,0.017855179
0,0.375,0.43333333333333335,-0.0071098357,0.009617694,0.01672753
0,0.375,0.45,-0.0073739737,0.0068926327,0.014266606
0,0.375,0.4666666666666667,-0.006773811,0.0042814054,0.011055216
0,0.375,0.48333333333333334,-0.0059430785,0.0019415952,0.007884674
0,0.375,0.5,-0.005043961,4.5746565e-06,0.0050485358
0,0.41666666666666663,0.0,-0.15499571,-0.14663412,0.008361593
0,0.41666666666666663,0.016666666666666666,-0.15344936,-0.13758168,0.01586768
0,0.41666666666666663,0.03333333333333333,-0.13084088,-0.12741621,0.0034246743
0,0.41666666666666663,0.05,-0.11226619,-0.11641721,0.0041510165
0,0.41666666666666663,0.06666666666666667,-0.10140945,-0.10475604,0.0033465922
0,0.41666666666666663,0.08333333333333333,-0.09292801,-0.09276054,0.0001674667
0,0.41666666666666663,0.1,-0.08198093,-0.080648996,0.0013319328
0,0.41666666666666663,0.11666666666666667,-0.06728108,-0.068744145,0.0014630631
0,0.41666666666666663,0.13333333333333333,-0.051282134,-0.057201214,0.00591908
0,0.41666666666666663,0.15,-0.037008718,-0.04624278,0.009234063
0,0.41666666666666663,0.16666666666666666,-0.026065247,-0.036048498,0.009983251
0,0.41666666666666663,0.18333333333333332,-0.018735833,-0.026695289,0.007959455
0,0.41666666666666663,0.2,-0.014444809,-0.01831247,0.0038676597
0,0.41666666666666663,0.21666666666666667,-0.011443928,-0.010920949,0.0005229786
0,0.41666666666666663,0.23333333333333334,-0.008846648,-0.004553795,0.004292853
0,0.41666666666666663,0.25,-0.0062580034,0.0008183718,0.007076375
0,0.41666666666666663,0.26666666666666666,-0.0036552139,0.005192887,0.008848101
0,0.41666666666666663,0.2833333333333333,-0.0012387931,0.0086344555,0.009873249
0,0.41666666666666663,0.3,0.0003472753,0.011218183,0.010870907
0,0.41666666666666663,0.31666666666666665,0.0005357973,0.013014466,0.012478668
0,0.41666666666666663,0.3333333333333333,-0.00039564818,0.014048096,0.014443744
0,0.41666666666666663,0.35,-0.0018126741,0.014464594,0.016277269
0,0.41666666666666663,0.36666666666666664,-0.0042023286,0.014255434,0.018457763
0,0.41666666666666663,0.3833333333333333,-0.0069603883,0.013516579,0.020476967
0,0.41666666666666663,0.4,-0.009591512,0.012330577,0.02192209
0,0.41666666666666663,0.4166666666666667,-0.011807267,0.010803446,0.022610713
0,0.41666666666666663,0.43333333333333335,-0.013165411,0.008926675,0.022092085
0,0.41666666666666663,0.45,-0.013232499,0.0068429857,0.020075485
0,0.41666666666666663,0.4666666666666667,-0.012478512,0.0045695193,0.017048031
0,0.41666666666666663,0.48333333333333334,-0.011543293,0.0022683516,0.013811644
0,0.41666666666666663,0.5,-0.010584321,4.8428774e-08,0.010584369
0,0.4583333333333333,0.0,-0.14948288,-0.17020008,0.020717204
0,0.4583333333333333,0.016666666666666666,-0.16943833,-0.1645298,0.004908532
0,0.4583333333333333,0.03333333333333333,-0.15892357,-0.15746562,0.0014579445
0,0.4583333333333333,0.05,-0.14515343,-0.14916532,0.0040118843
0,0.4583333333333333,0.06666666666666667,-0.13440144,-0.13973637,0.0053349286
0,0.4583333333333333,0.08333333333333333,-0.12478838,-0.12939893,0.004610546
0,0.4583333333333333,0.1,-0.11357522,-0.11836367,0.004788451
0,0.4583333333333333,0.11666666666666667,-0.09962639,-0.10686953,0.0072431415
0,0.4583333333333333,0.13333333333333333,-0.084676325,-0.09517773,0.010501407
0,0.4583333333333333,0.15,-0.07108787,-0.08349634,0.012408473
0,0.4583333333333333,0.16666666666666666,-0.060215533,-0.07203346,0.011817925
0,0.4583333333333333,0.18333333333333332,-0.052248117,-0.06105513,0.008807015
0,0.4583333333333333,0.2,-0.046466183,-0.050698005,0.0042318217
0,0.4583333333333333,0.21666666666666667,-0.04155756,-0.041065946,0.0004916154
0,0.4583333333333333,0.23333333333333334,-0.036732975,-0.03232437,0.0044086054
0,0.4583333333333333,0.25,-0.031579483,-0.024480807,0.0070986766
0,0.4583333333333333,0.26666666666666666,-0.026100328,-0.017610269,0.0084900595
0,0.4583333333333333,0.2833333333333333,-0.020581234,-0.01166825,0.008912984
0,0.4583333333333333,0.3,-0.015772354,-0.0066847317,0.009087622
0,0.4583333333333333,0.31666666666666665,-0.012407053,-0.0026173294,0.009789724
0,0.4583333333333333,0.3333333333333333,-0.010392398,0.0006285757,0.011020973
0,0.4583333333333333,0.35,-0.009209663,0.0030674376,0.0122771
0,0.4583333333333333,0.36666666666666664,-0.009381346,0.004785724,0.01416707
0,0.4583333333333333,0.3833333333333333,-0.0103216395,0.005810797,0.016132437
0,0.4583333333333333,0.4,-0.011506859,0.006272059,0.017778918
0,0.4583333333333333,0.4166666666666667,-0.012602162,0.0061865933,0.018788755
0,0.4583333333333333,0.43333333333333335,-0.013116028,0.005601734,0.018717762
0,0.4583333333333333,0.45,-0.012551859,0.004642334,0.017194193
0,0.4583333333333333,0.4666666666666667,-0.011319362,0.0033303164,0.014649678
0,0.4583333333333333,0.48333333333333334,-0.010029815,0.0017712861,0.011801101
0,0.4583333333333333,0.5,-0.008823007,6.593764e-06,0.008829601
0,0.5,0.0,-0.16752255,-0.18579522,0.018272668
0,0.5,0.016666666666666666,-0.18122818,-0.18340977,0.0021815896
0,0.5,0.03333333333333333,-0.175769,-0.17959255,0.0038235486
0,0.5,0.05,-0.16758844,-0.1744412,0.006852761
0,0.5,0.06666666666666667,-0.15907381,-0.16794237,0.00886856
0,0.5,0.08333333333333333,-0.15014036,-0.1601884,0.010048047
0,0.5,0.1,-0.1398656,-0.15133092,0.011465311
0,0.5,0.11666666666666667,-0.12737197,-0.14152412,0.014152154
0,0.5,0.13333333333333333,-0.11380524,-0.1309625,0.017157264
0,0.5,0.15,-0.10108179,-0.119804755,0.018722966
